# generation,39
# best_fitness,66.0
-0.28709865,0.16231537,-0.27539232,-0.6586007,-0.400515,0.0613766,-1.1436919,-0.21914023,-0.17505279
-0.5280715,0.16231537,-0.23061046,-0.6122539,-0.400515,0.0613766,-1.1443219,-0.21914023,-0.052529305
-0.181627,0.2447207,-0.36325014,-0.570961,-0.20269856,0.17665508,-0.93019456,-0.015527457,0.11045584
-0.11996275,0.2447207,-0.36325014,-0.570961,-0.15758908,0.17665508,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.28815457,-0.570961,-0.3047819,0.06690508,-0.93019456,-0.015527457,0.11045584
-0.28709865,0.16231537,-0.27539232,-0.6122539,-0.3375829,0.34695935,-1.1436919,-0.21914023,-0.052529305
-0.181627,0.16231537,-0.07419324,-0.570961,-0.2751704,0.0613766,-0.7438065,-0.015527457,0.11045584
-0.42598182,0.25065818,-0.29675514,-0.6122539,-0.400515,0.0613766,-1.2629809,-0.21914023,-0.19044074
-0.3021126,0.16231537,-0.5174881,-0.6122539,-0.1816029,0.30602926,-0.93019456,0.123242706,-0.20347083
-0.3632503,0.16231537,-0.28815457,-0.570961,-0.3584757,0.0613766,-0.93019456,0.19876301,0.11045584
-0.181627,0.16231537,-0.28815457,-0.3892128,-0.3047819,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.28815457,-0.570961,-0.3584757,0.0613766,-0.93019456,-0.15994343,0.11045584
-0.28709865,0.16231537,-0.27539232,-0.6122539,-0.400515,0.0613766,-1.1436919,-0.11552364,-0.17505279
-0.5280715,0.16231537,-0.42805803,-0.6122539,-0.400515,0.0613766,-1.1443219,-0.21914023,-0.052529305
-0.181627,0.31006023,-0.36325014,-0.570961,-0.20269856,0.17665508,-0.93019456,-0.015527457,0.11045584
-0.181627,0.2447207,-0.36325014,-0.570961,-0.15758908,0.17665508,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.28815457,-0.570961,-0.13391313,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.28709865,0.32391796,-0.27539232,-0.6122539,-0.400515,0.34695935,-1.1860085,-0.21914023,-0.052529305
-0.181627,0.16231537,-0.07419324,-0.570961,-0.2751704,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.42598182,0.25065818,-0.23061046,-0.62001884,-0.400515,0.0613766,-1.1436919,-0.21914023,-0.052529305
-0.3021126,0.16231537,-0.5174881,-0.6122539,-0.1816029,0.30602926,-0.93019456,-0.015527457,-0.20347083
-0.3632503,0.16231537,-0.28815457,-0.570961,-0.3584757,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.28815457,-0.6591307,-0.3047819,0.0613766,-0.93019456,-0.20812777,0.11045584
-0.181627,0.16231537,-0.28815457,-0.570961,-0.3584757,0.0613766,-1.1200595,-0.015527457,0.11045584
-0.28709865,0.16231537,-0.27539232,-0.6122539,-0.400515,0.0613766,-1.1436919,-0.21914023,-0.17505279
-0.5280715,0.26822785,-0.23061046,-0.6122539,-0.400515,0.0613766,-1.1443219,-0.21914023,-0.052529305
-0.181627,0.2447207,-0.36325014,-0.570961,-0.20269856,0.17665508,-0.93019456,-0.015527457,0.11045584
-0.032095224,0.2447207,-0.36325014,-0.570961,-0.15758908,0.17665508,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.28815457,-0.76751053,-0.088071644,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.28709865,0.16231537,-0.27539232,-0.6122539,-0.400515,0.25506827,-1.1436919,-0.21914023,-0.099660486
-0.181627,0.16231537,-0.07419324,-0.570961,-0.2751704,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.42598182,0.25065818,-0.23061046,-0.6122539,-0.400515,0.0613766,-1.1436919,-0.21914023,-0.052529305
-0.3021126,0.16231537,-0.5174881,-0.6122539,-0.1816029,0.30602926,-0.93019456,-0.015527457,-0.20347083
-0.3632503,0.16231537,-0.28815457,-0.570961,-0.3584757,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.28815457,-0.570961,-0.3047819,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.28815457,-0.570961,-0.3584757,-0.11965302,-0.93019456,-0.015527457,0.11045584
-0.28709865,0.16231537,-0.27539232,-0.6122539,-0.400515,0.0613766,-1.1436919,-0.21914023,-0.17505279
-0.5280715,0.16231537,-0.23061046,-0.6122539,-0.400515,0.0613766,-1.1443219,-0.21914023,-0.052529305
-0.181627,0.2447207,-0.36325014,-0.570961,-0.20269856,0.17665508,-0.93019456,-0.2580159,0.11045584
-0.181627,0.2447207,-0.36325014,-0.570961,-0.15758908,0.17665508,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.48367256,-0.570961,-0.3047819,0.0613766,-0.8763288,-0.015527457,0.11045584
-0.28709865,0.16231537,-0.27539232,-0.6122539,-0.400515,0.34695935,-1.1436919,-0.21914023,-0.052529305
-0.181627,0.16231537,-0.07419324,-0.6451647,-0.2751704,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.42598182,0.25065818,-0.23061046,-0.6122539,-0.400515,0.0613766,-1.1436919,-0.21914023,-0.052529305
-0.3021126,0.16231537,-0.5174881,-0.6122539,-0.23155653,0.30602926,-0.776366,-0.015527457,-0.20347083
-0.3632503,0.16231537,-0.28815457,-0.570961,-0.3584757,0.0613766,-0.93019456,-0.015527457,0.28077716
-0.07974604,0.16231537,-0.28815457,-0.570961,-0.3047819,0.0613766,-0.93019456,-0.22462982,0.11045584
-0.181627,0.16231537,-0.28815457,-0.570961,-0.3584757,0.0613766,-0.7505187,-0.015527457,0.11045584
-0.28709865,0.16231537,-0.27539232,-0.6616807,-0.400515,0.0613766,-1.1436919,-0.21914023,-0.17505279
-0.5280715,0.26151577,-0.23061046,-0.6122539,-0.400515,0.0613766,-1.2652093,-0.21914023,-0.052529305
-0.181627,0.2447207,-0.36325014,-0.79304576,-0.20269856,0.17665508,-0.93019456,-0.015527457,0.11045584
-0.181627,0.2447207,-0.36325014,-0.570961,-0.15758908,0.39608446,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.28815457,-0.570961,-0.3047819,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.28709865,0.16231537,-0.27539232,-0.6122539,-0.400515,0.34695935,-1.1436919,-0.21914023,-0.052529305
-0.181627,0.16231537,-0.07419324,-0.570961,-0.2751704,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.42598182,0.25065818,-0.23061046,-0.6122539,-0.400515,0.0613766,-1.1436919,-0.21914023,-0.052529305
-0.3021126,0.16231537,-0.5174881,-0.6122539,-0.38837034,0.30602926,-1.1107388,-0.015527457,-0.20347083
-0.3632503,0.16231537,-0.28815457,-0.570961,-0.3584757,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.28815457,-0.570961,-0.43640438,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.28815457,-0.570961,-0.3584757,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.28709865,0.16231537,-0.27539232,-0.6122539,-0.400515,0.0613766,-1.1436919,-0.21914023,-0.25439295
-0.5280715,0.16231537,-0.23061046,-0.6122539,-0.400515,0.0613766,-1.1443219,-0.21914023,-0.052529305
-0.181627,0.2447207,-0.36325014,-0.570961,-0.20269856,0.17665508,-1.1519281,-0.015527457,0.11045584
-0.181627,0.2447207,-0.36325014,-0.570961,-0.15758908,0.2933271,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.28815457,-0.570961,-0.3047819,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.28709865,0.35328493,-0.27539232,-0.6122539,-0.400515,0.34695935,-1.1436919,-0.21914023,-0.052529305
-0.181627,0.16231537,-0.07419324,-0.570961,-0.2751704,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.42598182,0.25065818,-0.23061046,-0.6122539,-0.400515,0.0613766,-1.1436919,-0.21914023,-0.052529305
-0.3021126,0.16231537,-0.5174881,-0.6122539,-0.1816029,0.30602926,-0.92123723,-0.015527457,-0.20347083
-0.3632503,0.16231537,-0.28815457,-0.570961,-0.3584757,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.181627,0.16231537,-0.28815457,-0.570961,-0.3047819,0.0613766,-0.98898447,-0.015527457,0.10979995
-0.181627,0.16231537,-0.28815457,-0.570961,-0.1857346,0.0613766,-0.93019456,-0.015527457,0.11045584
-0.28709865,0.16231537,-0.27539232,-0.6122539,-0.400515,0.0613766,-1.1436919,-0.21914023,-0.17505279
-0.5280715,0.16231537,-0.23061046,-0.83328533,-0.400515,0.0613766,-1.1443219,-0.21914023,-0.052529305
-0.181627,0.36228275,-0.40933096,-0.6058655,-0.20269856,0.17665508,-0.93019456,-0.015527457,0.11045584
-0.181627,0.2447207,-0.36325014,-0.570961,-0.15758908,0.17665508,-0.93019456,-0.015527457,0.046334863
